id,name,slug,status,address,district,ward,latitude,longitude,phone,website,opening_hours,price_min,price_max,avg_rating,review_count,thumbnail,images,category_name,category_slug,review_score,review_bucket,review_reasons
228,My Little Pig Homestay,my-little-pig-homestay,inactive,"04, Duong An Nhon 1, Son Tra, Da Nang",Son Tra,,16.07049860,108.23302200,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559650/danangtrip/locations/my-little-pig-homestay/loc-228__my-little-pig-homestay__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559650/danangtrip/locations/my-little-pig-homestay/loc-228__my-little-pig-homestay__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
229,New Life Hotel,new-life-hotel,inactive,"Duong Trinh Cong Son, Da Nang",Da Nang,,16.03356380,108.22068570,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559653/danangtrip/locations/new-life-hotel/loc-229__new-life-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559653/danangtrip/locations/new-life-hotel/loc-229__new-life-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
232,Nha Chung Homestay,nha-chung-homestay,inactive,"Kiet 81 Luong The Vinh, Da Nang",Da Nang,,16.06380360,108.23853050,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559662/danangtrip/locations/nha-chung-homestay/loc-232__nha-chung-homestay__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559662/danangtrip/locations/nha-chung-homestay/loc-232__nha-chung-homestay__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
236,Nha hang HanCook,nha-hang-hancook,inactive,"316 - 318, Hai Phong, Da Nang",Da Nang,,16.06891100,108.20498310,,,"{""raw"": ""Mo-Su 10:00-22:00""}",,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559673/danangtrip/locations/nha-hang-hancook/loc-236__nha-hang-hancook__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559673/danangtrip/locations/nha-hang-hancook/loc-236__nha-hang-hancook__p01.jpg""]",Ẩm thực địa phương,am-thuc-dia-phuong,4,duplicate_keep_inactive,duplicate_name_in_inactive
237,Nha Hang HanCook,nha-hang-hancook-crawl-215,inactive,"1, Nui Thanh, Da Nang",Da Nang,,16.05399570,108.22030240,,,"{""raw"": ""Mo-Su 10:00-22:00""}",,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559673/danangtrip/locations/nha-hang-hancook/loc-236__nha-hang-hancook__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559673/danangtrip/locations/nha-hang-hancook/loc-236__nha-hang-hancook__p01.jpg""]",Ẩm thực địa phương,am-thuc-dia-phuong,3,duplicate_keep_inactive,duplicate_name_in_inactive;crawl_suffix_slug
238,Nha hang HanCook,nha-hang-hancook-crawl-216,inactive,"Ngo Quyen, Da Nang",Da Nang,,16.07165570,108.23007220,,,"{""raw"": ""Mo-Su 10:00-22:00""}",,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559673/danangtrip/locations/nha-hang-hancook/loc-236__nha-hang-hancook__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559673/danangtrip/locations/nha-hang-hancook/loc-236__nha-hang-hancook__p01.jpg""]",Ẩm thực địa phương,am-thuc-dia-phuong,3,duplicate_keep_inactive,duplicate_name_in_inactive;crawl_suffix_slug
239,Nha tro Dinh Quoc Vuong,nha-tro-dinh-quoc-vuong,inactive,"Le Thien Tri, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97886480,108.25258340,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559681/danangtrip/locations/nha-tro-dinh-quoc-vuong/loc-239__nha-tro-dinh-quoc-vuong__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559681/danangtrip/locations/nha-tro-dinh-quoc-vuong/loc-239__nha-tro-dinh-quoc-vuong__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
240,Nha tro DUong Thi Tanh,nha-tro-duong-thi-tanh,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.96719670,108.23825520,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559684/danangtrip/locations/nha-tro-duong-thi-tanh/loc-240__nha-tro-duong-thi-tanh__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559684/danangtrip/locations/nha-tro-duong-thi-tanh/loc-240__nha-tro-duong-thi-tanh__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
241,Nha tro Hoang Van Sinh,nha-tro-hoang-van-sinh,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97068800,108.24403860,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559687/danangtrip/locations/nha-tro-hoang-van-sinh/loc-241__nha-tro-hoang-van-sinh__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559687/danangtrip/locations/nha-tro-hoang-van-sinh/loc-241__nha-tro-hoang-van-sinh__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
242,Nha tro Hua Dien,nha-tro-hua-dien,inactive,"Nguyen Thuc Tu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.98034960,108.25116390,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559690/danangtrip/locations/nha-tro-hua-dien/loc-242__nha-tro-hua-dien__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559690/danangtrip/locations/nha-tro-hua-dien/loc-242__nha-tro-hua-dien__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
243,Nha tro Huynh Dinh,nha-tro-huynh-dinh,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97132550,108.24390010,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559693/danangtrip/locations/nha-tro-huynh-dinh/loc-243__nha-tro-huynh-dinh__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559693/danangtrip/locations/nha-tro-huynh-dinh/loc-243__nha-tro-huynh-dinh__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
244,Nha tro Huynh Dinh Dung,nha-tro-huynh-dinh-dung,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97600150,108.24804710,01681539066,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559695/danangtrip/locations/nha-tro-huynh-dinh-dung/loc-244__nha-tro-huynh-dinh-dung__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559695/danangtrip/locations/nha-tro-huynh-dinh-dung/loc-244__nha-tro-huynh-dinh-dung__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
245,Nha tro Le Duc Tin,nha-tro-le-duc-tin,inactive,"Le Thien Tri, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97863380,108.25104900,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559698/danangtrip/locations/nha-tro-le-duc-tin/loc-245__nha-tro-le-duc-tin__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559698/danangtrip/locations/nha-tro-le-duc-tin/loc-245__nha-tro-le-duc-tin__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
246,Nha tro Mai Truc Lam,nha-tro-mai-truc-lam,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97561840,108.24790940,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559701/danangtrip/locations/nha-tro-mai-truc-lam/loc-246__nha-tro-mai-truc-lam__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559701/danangtrip/locations/nha-tro-mai-truc-lam/loc-246__nha-tro-mai-truc-lam__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
247,Nha tro Ngo Dinh Tu,nha-tro-ngo-dinh-tu,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97598660,108.24850500,01687854262,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559704/danangtrip/locations/nha-tro-ngo-dinh-tu/loc-247__nha-tro-ngo-dinh-tu__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559704/danangtrip/locations/nha-tro-ngo-dinh-tu/loc-247__nha-tro-ngo-dinh-tu__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
248,Nha tro Nguyen Doan Chinh,nha-tro-nguyen-doan-chinh,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97617140,108.24895050,0982421377,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559707/danangtrip/locations/nha-tro-nguyen-doan-chinh/loc-248__nha-tro-nguyen-doan-chinh__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559707/danangtrip/locations/nha-tro-nguyen-doan-chinh/loc-248__nha-tro-nguyen-doan-chinh__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
249,Nha tro Nguyen Huy Vu,nha-tro-nguyen-huy-vu,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97566700,108.24762810,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559710/danangtrip/locations/nha-tro-nguyen-huy-vu/loc-249__nha-tro-nguyen-huy-vu__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559710/danangtrip/locations/nha-tro-nguyen-huy-vu/loc-249__nha-tro-nguyen-huy-vu__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
250,Nha tro Nguyen Le Viet,nha-tro-nguyen-le-viet,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97644290,108.24923950,0983032983,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559713/danangtrip/locations/nha-tro-nguyen-le-viet/loc-250__nha-tro-nguyen-le-viet__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559713/danangtrip/locations/nha-tro-nguyen-le-viet/loc-250__nha-tro-nguyen-le-viet__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
251,Nha tro Nguyen Long,nha-tro-nguyen-long,inactive,"Nguyen Minh Chau, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97877510,108.25428580,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559716/danangtrip/locations/nha-tro-nguyen-long/loc-251__nha-tro-nguyen-long__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559716/danangtrip/locations/nha-tro-nguyen-long/loc-251__nha-tro-nguyen-long__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
252,Nha tro Nguyen Ngoc Linh,nha-tro-nguyen-ngoc-linh,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97528770,108.24749640,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559719/danangtrip/locations/nha-tro-nguyen-ngoc-linh/loc-252__nha-tro-nguyen-ngoc-linh__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559719/danangtrip/locations/nha-tro-nguyen-ngoc-linh/loc-252__nha-tro-nguyen-ngoc-linh__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
253,Nha tro Nguyen Quoc Dung,nha-tro-nguyen-quoc-dung,inactive,"Nguyen Minh Chau, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97903960,108.25416390,01225584350,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559722/danangtrip/locations/nha-tro-nguyen-quoc-dung/loc-253__nha-tro-nguyen-quoc-dung__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559722/danangtrip/locations/nha-tro-nguyen-quoc-dung/loc-253__nha-tro-nguyen-quoc-dung__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
254,Nha tro Nguyen Thi Nga,nha-tro-nguyen-thi-nga,inactive,"Duong Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97269300,108.24178650,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559725/danangtrip/locations/nha-tro-nguyen-thi-nga/loc-254__nha-tro-nguyen-thi-nga__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559725/danangtrip/locations/nha-tro-nguyen-thi-nga/loc-254__nha-tro-nguyen-thi-nga__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
255,Nha tro Nguyen Thi Thu Ha,nha-tro-nguyen-thi-thu-ha,inactive,"Le Thien Tri, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97851150,108.25254790,0987699189,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559728/danangtrip/locations/nha-tro-nguyen-thi-thu-ha/loc-255__nha-tro-nguyen-thi-thu-ha__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559728/danangtrip/locations/nha-tro-nguyen-thi-thu-ha/loc-255__nha-tro-nguyen-thi-thu-ha__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
256,Nha tro Nguyen Van Hung,nha-tro-nguyen-van-hung,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.96796960,108.23801220,0962827851,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559731/danangtrip/locations/nha-tro-nguyen-van-hung/loc-256__nha-tro-nguyen-van-hung__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559731/danangtrip/locations/nha-tro-nguyen-van-hung/loc-256__nha-tro-nguyen-van-hung__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
257,Nha tro Nguyen Van Sy,nha-tro-nguyen-van-sy,inactive,"Le Thien Tri, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97863380,108.25167750,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559734/danangtrip/locations/nha-tro-nguyen-van-sy/loc-257__nha-tro-nguyen-van-sy__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559734/danangtrip/locations/nha-tro-nguyen-van-sy/loc-257__nha-tro-nguyen-van-sy__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
258,Nha tro Pham Ngoc Hai,nha-tro-pham-ngoc-hai,inactive,"Nguyen Minh Chau, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97924100,108.25086110,0904468528,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559737/danangtrip/locations/nha-tro-pham-ngoc-hai/loc-258__nha-tro-pham-ngoc-hai__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559737/danangtrip/locations/nha-tro-pham-ngoc-hai/loc-258__nha-tro-pham-ngoc-hai__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
259,Nha tro Pham Nhat Tan,nha-tro-pham-nhat-tan,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97588810,108.24746170,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559740/danangtrip/locations/nha-tro-pham-nhat-tan/loc-259__nha-tro-pham-nhat-tan__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559740/danangtrip/locations/nha-tro-pham-nhat-tan/loc-259__nha-tro-pham-nhat-tan__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
260,Nha tro Phan Thanh Huan,nha-tro-phan-thanh-huan,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97635620,108.24793040,0905685272,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559743/danangtrip/locations/nha-tro-phan-thanh-huan/loc-260__nha-tro-phan-thanh-huan__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559743/danangtrip/locations/nha-tro-phan-thanh-huan/loc-260__nha-tro-phan-thanh-huan__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
261,Nha tro Tan Canh,nha-tro-tan-canh,inactive,"Le Thien Tri, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97864560,108.25127080,0905612909,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559746/danangtrip/locations/nha-tro-tan-canh/loc-261__nha-tro-tan-canh__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559746/danangtrip/locations/nha-tro-tan-canh/loc-261__nha-tro-tan-canh__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
262,Nha tro Tan Thanh Huyen,nha-tro-tan-thanh-huyen,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97004130,108.24425290,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559749/danangtrip/locations/nha-tro-tan-thanh-huyen/loc-262__nha-tro-tan-thanh-huyen__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559749/danangtrip/locations/nha-tro-tan-thanh-huyen/loc-262__nha-tro-tan-thanh-huyen__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
263,Nha tro Tran Hung Sang,nha-tro-tran-hung-sang,inactive,"Nguyen Thuc Tu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.98034680,108.25214290,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559751/danangtrip/locations/nha-tro-tran-hung-sang/loc-263__nha-tro-tran-hung-sang__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559751/danangtrip/locations/nha-tro-tran-hung-sang/loc-263__nha-tro-tran-hung-sang__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
264,Nha tro Tran Quan,nha-tro-tran-quan,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97640930,108.24939140,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559754/danangtrip/locations/nha-tro-tran-quan/loc-264__nha-tro-tran-quan__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559754/danangtrip/locations/nha-tro-tran-quan/loc-264__nha-tro-tran-quan__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
265,Nha tro Tran Thai Phuong,nha-tro-tran-thai-phuong,inactive,"Nam Ky Khoi Nghia, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97826660,108.25210380,01213556444,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559757/danangtrip/locations/nha-tro-tran-thai-phuong/loc-265__nha-tro-tran-thai-phuong__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559757/danangtrip/locations/nha-tro-tran-thai-phuong/loc-265__nha-tro-tran-thai-phuong__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
266,Nha tro Tran Trong Khiem,nha-tro-tran-trong-khiem,inactive,"Nam Ky Khoi Nghia, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97766860,108.25388190,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559760/danangtrip/locations/nha-tro-tran-trong-khiem/loc-266__nha-tro-tran-trong-khiem__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559760/danangtrip/locations/nha-tro-tran-trong-khiem/loc-266__nha-tro-tran-trong-khiem__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
267,Nha tro Tran Van Hieu,nha-tro-tran-van-hieu,inactive,"Luu Quang Vu, Ngu Hanh Son, Da Nang",Ngu Hanh Son,,15.97660180,108.24960090,0905501300,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559763/danangtrip/locations/nha-tro-tran-van-hieu/loc-267__nha-tro-tran-van-hieu__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559763/danangtrip/locations/nha-tro-tran-van-hieu/loc-267__nha-tro-tran-van-hieu__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
268,Nha tro VTV,nha-tro-vtv,inactive,"183/15/13, Phan Thanh, Da Nang",Da Nang,,16.06144030,108.21018910,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559766/danangtrip/locations/nha-tro-vtv/loc-268__nha-tro-vtv__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559766/danangtrip/locations/nha-tro-vtv/loc-268__nha-tro-vtv__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
270,Noi o,noi-o,inactive,"Nguyen Hoang, Da Nang",Da Nang,,16.06083790,108.21363840,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559771/danangtrip/locations/noi-o/loc-270__noi-o__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559771/danangtrip/locations/noi-o/loc-270__noi-o__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
273,Oc Tien Sa Hotel,oc-tien-sa-hotel,inactive,"163, Nguyen Hoang, Hai Chau, Da Nang",Hai Chau,,16.06069990,108.21373770,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559780/danangtrip/locations/oc-tien-sa-hotel/loc-273__oc-tien-sa-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559780/danangtrip/locations/oc-tien-sa-hotel/loc-273__oc-tien-sa-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
276,Pha Le Hotel,pha-le-hotel,inactive,"204-206, Duong Ho Nghinh, Da Nang",Da Nang,,16.06685740,108.24302950,,http://www.crystalhoteldanang.com,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559788/danangtrip/locations/pha-le-hotel/loc-276__pha-le-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559788/danangtrip/locations/pha-le-hotel/loc-276__pha-le-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
279,Ponte Boutique Da Nang,ponte-boutique-da-nang,inactive,"104, Ho Nginh, Da Nang",Da Nang,,16.07460790,108.24277870,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559809/danangtrip/locations/ponte-boutique-da-nang/loc-279__ponte-boutique-da-nang__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559809/danangtrip/locations/ponte-boutique-da-nang/loc-279__ponte-boutique-da-nang__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
290,quan quan hotel,quan-quan-hotel,inactive,"Nguyen Huu Tho, Da Nang",Da Nang,,16.05360810,108.20892820,,,"{""raw"": ""24/7""}",,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559840/danangtrip/locations/quan-quan-hotel/loc-290__quan-quan-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559840/danangtrip/locations/quan-quan-hotel/loc-290__quan-quan-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
292,Red Palace Hotel,red-palace-hotel,inactive,"275, Duong Nguyen Tri Phuong, Da Nang",Da Nang,,16.05167040,108.21193400,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559846/danangtrip/locations/red-palace-hotel/loc-292__red-palace-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559846/danangtrip/locations/red-palace-hotel/loc-292__red-palace-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
293,ROLL hostel & pub,roll-hostel-pub,inactive,"84, Cao Ba Quat, Da Nang",Da Nang,,16.06342650,108.23056550,,https://www.booking.com/hotel/vn/roll-hostel-n-pub.html,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559849/danangtrip/locations/roll-hostel-pub/loc-293__roll-hostel-pub__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559849/danangtrip/locations/roll-hostel-pub/loc-293__roll-hostel-pub__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
294,Rom Casa Hostel,rom-casa-hostel,inactive,"47, Duong An Thuong 4, Da Nang",Da Nang,,16.04844070,108.24659630,,https://www.booking.com/hotel/vn/rom-casa-hostel-da-nang.html,"{""raw"": ""Su-Sa 07:00-23:55""}",,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559852/danangtrip/locations/rom-casa-hostel/loc-294__rom-casa-hostel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559852/danangtrip/locations/rom-casa-hostel/loc-294__rom-casa-hostel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
295,Rosabella Boutique Hotel,rosabella-boutique-hotel,inactive,"39, Duong Loseby, Da Nang",Da Nang,,16.07364980,108.24111340,,http://www.rosabellaboutiquehotel.com,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559855/danangtrip/locations/rosabella-boutique-hotel/loc-295__rosabella-boutique-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559855/danangtrip/locations/rosabella-boutique-hotel/loc-295__rosabella-boutique-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
